date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:18:01	16804/16804	---M--	200	added ('OK')	font/woff	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-regular-400.woff	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.woff	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:02	34092/34092	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-regular-400.ttf	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:03	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-regular-400.svg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-regular-400.svg	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:03	186708/186708	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-solid-900d41dd41d.eot?	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900d41dd41dd41d.eot	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:03	186708/186708	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-solid-900.eot	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.eot	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:04	74328/74328	---M--	200	added ('OK')	font/woff2	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff2	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:05	96256/96256	---M--	200	added ('OK')	font/woff	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-solid-900.woff	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.woff	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:05	186424/186424	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-solid-900.ttf	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.ttf	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:06	816852/816852	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Sep%202019%2014:52:50%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/webfonts/fa-solid-900.svg	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/vendor/@fortawesome/fontawesome-free/webfonts/fa-solid-900.svg	(from https://tradeoakcapital.app/home/asset2/dashboard/vendor/%40fortawesome/fontawesome-free/css/all.min.css)
03:18:07	1890/1890	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/january.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/january.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:08	1892/1892	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/february.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/february.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:08	1886/1886	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/march.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/march.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:09	1886/1886	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/april.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/april.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:09	1882/1882	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/may.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/may.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:09	1884/1884	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/june.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/june.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:10	1884/1884	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/july.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/july.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:11	1888/1888	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/august.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/august.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:12	1894/1894	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/september.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/september.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:13	1890/1890	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/october.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/october.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:13	1892/1892	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/november.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/november.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
03:18:14	1892/1892	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Apr%202022%2021:50:46%20GMT	https://tradeoakcapital.app/home/asset2/dashboard/img/calendar/december.html	C:/Users/WELCOME/Documents/FRONTEND%20PROJECTS/Beginner%20Projects/My%20Web%20Sites/Trading%20site/tradeoakcapital.app/home/asset2/dashboard/img/calendar/december.html	(from https://tradeoakcapital.app/home/asset2/dashboard/css/argon9f1e9f1e.css?v=1.1.0)
